Date,State,TotalSamples,Negative,Positive
2020-06-05,Chhattisgarh,81773.0,78134.0,863.0
2020-06-06,Chhattisgarh,85346.0,80477.0,923.0
2020-06-07,Chhattisgarh,88896.0,84344.0,1073.0
2020-06-08,Chhattisgarh,92598.0,86719.0,1160.0
2020-06-09,Chhattisgarh,93059.0,89914.0,1211.0
2020-06-10,Chhattisgarh,94576.0,92049.0,1262.0
2020-06-11,Chhattisgarh,96230.0,93903.0,1398.0
2020-06-12,Chhattisgarh,98603.0,95965.0,1429.0
2020-06-19,Chhattisgarh,120523.0,115197.0,2018.0
2020-06-21,Chhattisgarh,126246.0,121044.0,2273.0
2020-06-22,Chhattisgarh,129731.0,124679.0,2302.0
2020-06-23,Chhattisgarh,133753.0,127831.0,2356.0
2020-06-24,Chhattisgarh,137400.0,132332.0,2419.0
2020-04-09,Dadra and Nagar Haveli and Daman and Diu,80.0,80.0,0.0
2020-04-10,Dadra and Nagar Haveli and Daman and Diu,130.0,130.0,0.0
2020-04-11,Dadra and Nagar Haveli and Daman and Diu,211.0,211.0,0.0
2020-04-15,Dadra and Nagar Haveli and Daman and Diu,356.0,356.0,0.0
2020-04-16,Dadra and Nagar Haveli and Daman and Diu,382.0,382.0,0.0
2020-04-21,Dadra and Nagar Haveli and Daman and Diu,474.0,474.0,0.0
2020-04-22,Dadra and Nagar Haveli and Daman and Diu,674.0,674.0,0.0
2020-04-23,Dadra and Nagar Haveli and Daman and Diu,913.0,913.0,0.0
2020-04-25,Dadra and Nagar Haveli and Daman and Diu,1386.0,1386.0,0.0
2020-04-26,Dadra and Nagar Haveli and Daman and Diu,1901.0,1901.0,0.0
2020-04-27,Dadra and Nagar Haveli and Daman and Diu,2379.0,2379.0,0.0
2020-04-29,Dadra and Nagar Haveli and Daman and Diu,2921.0,2921.0,0.0
2020-04-30,Dadra and Nagar Haveli and Daman and Diu,3464.0,3464.0,0.0
2020-05-01,Dadra and Nagar Haveli and Daman and Diu,4003.0,4003.0,0.0
2020-05-03,Dadra and Nagar Haveli and Daman and Diu,4328.0,4328.0,0.0
2020-05-04,Dadra and Nagar Haveli and Daman and Diu,4434.0,4434.0,0.0
2020-05-05,Dadra and Nagar Haveli and Daman and Diu,4781.0,4780.0,1.0
2020-05-06,Dadra and Nagar Haveli and Daman and Diu,4967.0,4966.0,1.0
2020-05-07,Dadra and Nagar Haveli and Daman and Diu,5272.0,5271.0,1.0
2020-05-08,Dadra and Nagar Haveli and Daman and Diu,5430.0,5429.0,1.0
2020-05-10,Dadra and Nagar Haveli and Daman and Diu,5581.0,5580.0,1.0
2020-05-11,Dadra and Nagar Haveli and Daman and Diu,5763.0,5762.0,1.0
2020-05-12,Dadra and Nagar Haveli and Daman and Diu,5977.0,5976.0,1.0
2020-05-13,Dadra and Nagar Haveli and Daman and Diu,6294.0,6293.0,1.0
2020-05-14,Dadra and Nagar Haveli and Daman and Diu,6554.0,6553.0,1.0
2020-05-15,Dadra and Nagar Haveli and Daman and Diu,6916.0,6915.0,1.0
2020-05-17,Dadra and Nagar Haveli and Daman and Diu,7157.0,7156.0,1.0
2020-05-18,Dadra and Nagar Haveli and Daman and Diu,7571.0,7570.0,1.0
2020-05-19,Dadra and Nagar Haveli and Daman and Diu,7829.0,7828.0,1.0
2020-05-20,Dadra and Nagar Haveli and Daman and Diu,8137.0,8136.0,1.0
2020-05-21,Dadra and Nagar Haveli and Daman and Diu,8456.0,8455.0,1.0
2020-05-22,Dadra and Nagar Haveli and Daman and Diu,8979.0,8978.0,1.0
2020-05-23,Dadra and Nagar Haveli and Daman and Diu,9298.0,9296.0,2.0
2020-05-24,Dadra and Nagar Haveli and Daman and Diu,9678.0,9676.0,2.0
2020-05-25,Dadra and Nagar Haveli and Daman and Diu,10085.0,10083.0,2.0
2020-05-26,Dadra and Nagar Haveli and Daman and Diu,10388.0,10386.0,2.0
2020-05-27,Dadra and Nagar Haveli and Daman and Diu,10872.0,10870.0,2.0
2020-05-28,Dadra and Nagar Haveli and Daman and Diu,11177.0,11175.0,2.0
2020-05-29,Dadra and Nagar Haveli and Daman and Diu,11477.0,11475.0,2.0
2020-06-01,Dadra and Nagar Haveli and Daman and Diu,11693.0,11690.0,3.0
2020-06-03,Dadra and Nagar Haveli and Daman and Diu,12064.0,12052.0,12.0
2020-06-04,Dadra and Nagar Haveli and Daman and Diu,12375.0,12361.0,14.0
2020-06-05,Dadra and Nagar Haveli and Daman and Diu,13667.0,13653.0,14.0
2020-06-06,Dadra and Nagar Haveli and Daman and Diu,14780.0,14761.0,19.0
2020-06-07,Dadra and Nagar Haveli and Daman and Diu,15546.0,14926.0,20.0
2020-06-08,Dadra and Nagar Haveli and Daman and Diu,16277.0,15655.0,22.0
2020-06-10,Dadra and Nagar Haveli and Daman and Diu,17179.0,16552.0,27.0
2020-06-13,Dadra and Nagar Haveli and Daman and Diu,17649.0,17021.0,28.0
2020-06-14,Dadra and Nagar Haveli and Daman and Diu,18445.0,17813.0,31.0
2020-06-15,Dadra and Nagar Haveli and Daman and Diu,23835.0,23072.0,38.0
2020-06-16,Dadra and Nagar Haveli and Daman and Diu,24492.0,23695.0,51.0
2020-06-17,Dadra and Nagar Haveli and Daman and Diu,25575.0,24650.0,58.0
2020-06-18,Dadra and Nagar Haveli and Daman and Diu,26752.0,25461.0,69.0
2020-06-20,Dadra and Nagar Haveli and Daman and Diu,27617.0,26901.0,93.0
2020-06-21,Dadra and Nagar Haveli and Daman and Diu,27839.0,27241.0,97.0
2020-06-22,Dadra and Nagar Haveli and Daman and Diu,28364.0,27572.0,112.0
2020-06-23,Dadra and Nagar Haveli and Daman and Diu,29072.0,28096.0,121.0
2020-06-24,Dadra and Nagar Haveli and Daman and Diu,29403.0,28697.0,134.0
2020-06-25,Dadra and Nagar Haveli and Daman and Diu,30188.0,29015.0,154.0
2020-06-26,Dadra and Nagar Haveli and Daman and Diu,30602.0,29864.0,169.0
2020-06-27,Dadra and Nagar Haveli and Daman and Diu,31015.0,30316.0,184.0
2020-06-28,Dadra and Nagar Haveli and Daman and Diu,31321.0,30781.0,188.0
2020-06-29,Dadra and Nagar Haveli and Daman and Diu,31602.0,30977.0,203.0
2020-06-30,Dadra and Nagar Haveli and Daman and Diu,32031.0,31396.0,213.0
2020-07-01,Dadra and Nagar Haveli and Daman and Diu,32435.0,31783.0,229.0
2020-07-02,Dadra and Nagar Haveli and Daman and Diu,32834.0,32157.0,254.0
2020-07-03,Dadra and Nagar Haveli and Daman and Diu,33618.0,32899.0,304.0
2020-07-04,Dadra and Nagar Haveli and Daman and Diu,33995.0,33156.0,333.0
2020-07-05,Dadra and Nagar Haveli and Daman and Diu,34179.0,33341.0,371.0
2020-07-06,Dadra and Nagar Haveli and Daman and Diu,34444.0,33441.0,398.0
2020-07-07,Dadra and Nagar Haveli and Daman and Diu,34761.0,33926.0,423.0
2020-07-08,Dadra and Nagar Haveli and Daman and Diu,35234.0,34176.0,440.0
2020-07-09,Dadra and Nagar Haveli and Daman and Diu,35391.0,34585.0,454.0
2020-07-10,Dadra and Nagar Haveli and Daman and Diu,35829.0,34827.0,468.0
2020-07-11,Dadra and Nagar Haveli and Daman and Diu,36166.0,35279.0,480.0
2020-07-12,Dadra and Nagar Haveli and Daman and Diu,36310.0,35611.0,495.0
2020-07-13,Dadra and Nagar Haveli and Daman and Diu,36621.0,35696.0,520.0
2020-07-14,Dadra and Nagar Haveli and Daman and Diu,36905.0,35963.0,536.0
2020-07-15,Dadra and Nagar Haveli and Daman and Diu,37392.0,36195.0,552.0
2020-07-16,Dadra and Nagar Haveli and Daman and Diu,37880.0,36548.0,570.0
2020-07-17,Dadra and Nagar Haveli and Daman and Diu,38176.0,36898.0,601.0
2020-07-18,Dadra and Nagar Haveli and Daman and Diu,38313.0,37291.0,646.0
2020-07-19,Dadra and Nagar Haveli and Daman and Diu,38640.0,37520.0,684.0
2020-07-20,Dadra and Nagar Haveli and Daman and Diu,38880.0,37789.0,705.0
2020-07-21,Dadra and Nagar Haveli and Daman and Diu,39199.0,38022.0,733.0
2020-07-24,Dadra and Nagar Haveli and Daman and Diu,40425.0,39019.0,854.0
2020-07-25,Dadra and Nagar Haveli and Daman and Diu,40881.0,39431.0,890.0
2020-07-26,Dadra and Nagar Haveli and Daman and Diu,41143.0,39815.0,940.0
2020-07-28,Dadra and Nagar Haveli and Daman and Diu,41588.0,40258.0,1020.0
2020-07-29,Dadra and Nagar Haveli and Daman and Diu,41895.0,40411.0,1058.0
2020-07-30,Dadra and Nagar Haveli and Daman and Diu,42148.0,40564.0,1093.0
2020-07-31,Dadra and Nagar Haveli and Daman and Diu,42403.0,40775.0,1136.0
2020-08-01,Dadra and Nagar Haveli and Daman and Diu,42635.0,40916.0,1181.0
2020-08-02,Dadra and Nagar Haveli and Daman and Diu,42718.0,41132.0,1232.0
2020-08-03,Dadra and Nagar Haveli and Daman and Diu,42926.0,41402.0,1265.0
2020-08-04,Dadra and Nagar Haveli and Daman and Diu,43191.0,41514.0,1304.0
2020-08-05,Dadra and Nagar Haveli and Daman and Diu,43478.0,41781.0,1368.0
2020-08-06,Dadra and Nagar Haveli and Daman and Diu,43899.0,42059.0,1412.0
2020-08-07,Dadra and Nagar Haveli and Daman and Diu,44456.0,42608.0,1456.0
2020-08-08,Dadra and Nagar Haveli and Daman and Diu,44777.0,42805.0,1505.0
2020-08-14,Dadra and Nagar Haveli and Daman and Diu,47272.0,45021.0,1797.0
2020-08-15,Dadra and Nagar Haveli and Daman and Diu,47643.0,45335.0,1843.0
2020-08-16,Dadra and Nagar Haveli and Daman and Diu,48212.0,45676.0,1878.0
2020-08-17,Dadra and Nagar Haveli and Daman and Diu,48710.0,46224.0,1908.0
2020-08-18,Dadra and Nagar Haveli and Daman and Diu,49290.0,46665.0,1951.0
2020-08-19,Dadra and Nagar Haveli and Daman and Diu,49879.0,47184.0,1995.0
2020-08-20,Dadra and Nagar Haveli and Daman and Diu,50293.0,47703.0,2030.0
2020-08-21,Dadra and Nagar Haveli and Daman and Diu,50923.0,48105.0,2082.0
2020-08-22,Dadra and Nagar Haveli and Daman and Diu,51285.0,48524.0,2120.0
2020-08-23,Dadra and Nagar Haveli and Daman and Diu,51580.0,48995.0,2161.0
2020-08-24,Dadra and Nagar Haveli and Daman and Diu,51843.0,49322.0,2181.0
2020-08-25,Dadra and Nagar Haveli and Daman and Diu,52160.0,49538.0,2203.0
2020-08-26,Dadra and Nagar Haveli and Daman and Diu,52524.0,49806.0,2228.0
2020-08-27,Dadra and Nagar Haveli and Daman and Diu,52859.0,50236.0,2266.0
2020-08-28,Dadra and Nagar Haveli and Daman and Diu,53227.0,50539.0,2290.0
2020-08-29,Dadra and Nagar Haveli and Daman and Diu,53527.0,50809.0,2306.0
2020-08-30,Dadra and Nagar Haveli and Daman and Diu,53769.0,51141.0,2340.0
2020-09-14,Dadra and Nagar Haveli and Daman and Diu,59154.0,55686.0,2763.0
2020-09-15,Dadra and Nagar Haveli and Daman and Diu,59530.0,56305.0,2783.0
2020-09-16,Dadra and Nagar Haveli and Daman and Diu,59771.0,56646.0,2810.0
2020-09-17,Dadra and Nagar Haveli and Daman and Diu,60237.0,56905.0,2831.0
2020-09-18,Dadra and Nagar Haveli and Daman and Diu,60738.0,57338.0,2859.0
2020-09-19,Dadra and Nagar Haveli and Daman and Diu,61270.0,57759.0,2887.0
2020-09-20,Dadra and Nagar Haveli and Daman and Diu,61482.0,58254.0,2924.0
2020-09-21,Dadra and Nagar Haveli and Daman and Diu,62055.0,58459.0,2933.0
2020-09-23,Dadra and Nagar Haveli and Daman and Diu,63047.0,59438.0,2962.0
2020-09-24,Dadra and Nagar Haveli and Daman and Diu,63512.0,59995.0,2977.0
2020-09-26,Dadra and Nagar Haveli and Daman and Diu,64336.0,60848.0,2996.0
2020-09-27,Dadra and Nagar Haveli and Daman and Diu,64691.0,61264.0,3002.0
2020-09-28,Dadra and Nagar Haveli and Daman and Diu,65134.0,61618.0,3012.0
2020-09-29,Dadra and Nagar Haveli and Daman and Diu,65539.0,62045.0,3032.0
2020-09-30,Dadra and Nagar Haveli and Daman and Diu,65953.0,62439.0,3040.0
2020-10-01,Dadra and Nagar Haveli and Daman and Diu,66337.0,62840.0,3054.0
2020-10-02,Dadra and Nagar Haveli and Daman and Diu,66566.0,63228.0,3063.0
2020-10-03,Dadra and Nagar Haveli and Daman and Diu,67029.0,63509.0,3070.0
2020-10-04,Dadra and Nagar Haveli and Daman and Diu,67272.0,63873.0,3087.0
2020-10-05,Dadra and Nagar Haveli and Daman and Diu,67666.0,64129.0,3092.0
2020-10-06,Dadra and Nagar Haveli and Daman and Diu,68056.0,64498.0,3103.0
2020-10-07,Dadra and Nagar Haveli and Daman and Diu,68466.0,64888.0,3120.0
2020-10-08,Dadra and Nagar Haveli and Daman and Diu,68831.0,65283.0,3132.0
2020-10-09,Dadra and Nagar Haveli and Daman and Diu,69192.0,65638.0,3140.0
2020-10-10,Dadra and Nagar Haveli and Daman and Diu,69529.0,65980.0,3152.0
2020-10-11,Dadra and Nagar Haveli and Daman and Diu,69785.0,66324.0,3163.0
2020-10-13,Dadra and Nagar Haveli and Daman and Diu,70514.0,66935.0,3168.0
2020-10-14,Dadra and Nagar Haveli and Daman and Diu,70815.0,67297.0,3171.0
2020-10-15,Dadra and Nagar Haveli and Daman and Diu,71144.0,67588.0,3172.0
2020-10-16,Dadra and Nagar Haveli and Daman and Diu,71386.0,67909.0,3177.0
2020-10-17,Dadra and Nagar Haveli and Daman and Diu,71664.0,68164.0,3180.0
2020-10-18,Dadra and Nagar Haveli and Daman and Diu,71807.0,68439.0,3183.0
2020-10-19,Dadra and Nagar Haveli and Daman and Diu,72136.0,68578.0,3185.0
2020-10-20,Dadra and Nagar Haveli and Daman and Diu,72410.0,68894.0,3194.0
2020-04-07,Delhi,9041.0,7308.0,576.0
2020-04-09,Delhi,9968.0,8643.0,720.0
2020-04-10,Delhi,11061.0,9662.0,903.0
2020-04-11,Delhi,11709.0,10218.0,1069.0
2020-04-12,Delhi,14036.0,11748.0,1154.0
2020-04-13,Delhi,15032.0,12283.0,1510.0
2020-04-14,Delhi,16282.0,13748.0,1561.0
2020-04-15,Delhi,16605.0,13865.0,1578.0
2020-04-16,Delhi,18784.0,14692.0,1640.0
2020-04-17,Delhi,21409.0,16899.0,1707.0
2020-04-18,Delhi,22283.0,17449.0,1893.0
2020-04-19,Delhi,24387.0,19393.0,2003.0
2020-04-20,Delhi,25900.0,20712.0,2081.0
2020-04-21,Delhi,26627.0,21810.0,2156.0
2020-04-22,Delhi,28309.0,22713.0,2248.0
2020-04-23,Delhi,30560.0,24538.0,2375.0
2020-04-24,Delhi,33672.0,26552.0,2514.0
2020-04-25,Delhi,35519.0,28693.0,2625.0
2020-04-26,Delhi,37613.0,31919.0,2918.0
2020-04-27,Delhi,39911.0,34145.0,3108.0
2020-04-28,Delhi,43370.0,36195.0,3314.0
2020-04-29,Delhi,47225.0,39920.0,3439.0
2020-04-02,Goa,220.0,197.0,5.0
2020-07-28,Goa,126655.0,115434.0,5287.0
2020-04-08,Gujarat,4224.0,3905.0,186.0
2020-04-10,Gujarat,7718.0,7237.0,378.0
2020-04-11,Gujarat,9763.0,8888.0,468.0
2020-04-12,Gujarat,11715.0,10867.0,516.0
2020-04-13,Gujarat,14251.0,12970.0,572.0
2020-04-14,Gujarat,14980.0,14363.0,617.0
2020-04-15,Gujarat,19197.0,18431.0,766.0
2020-04-16,Gujarat,20903.0,19974.0,929.0
2020-04-17,Gujarat,23483.0,22339.0,1099.0
2020-04-18,Gujarat,26102.0,24726.0,1376.0
2020-04-19,Gujarat,29104.0,27361.0,1743.0
2020-04-20,Gujarat,33316.0,31377.0,1939.0
2020-04-21,Gujarat,36829.0,34651.0,2178.0
2020-04-22,Gujarat,39421.0,37014.0,2407.0
2020-04-23,Gujarat,42384.0,39760.0,2624.0
2020-04-24,Gujarat,46743.0,41007.0,2815.0
2020-04-25,Gujarat,48315.0,45254.0,3061.0
2020-04-26,Gujarat,51091.0,47790.0,3301.0
2020-04-27,Gujarat,53575.0,50028.0,3547.0
2020-04-28,Gujarat,56101.0,52327.0,3774.0
2020-04-29,Gujarat,59488.0,55406.0,4082.0
2020-04-30,Gujarat,64007.0,59612.0,4395.0
2020-05-01,Gujarat,68774.0,64053.0,4721.0
2020-05-02,Gujarat,74116.0,69062.0,5054.0
2020-05-03,Gujarat,80060.0,74632.0,5428.0
2020-05-04,Gujarat,84648.0,78844.0,5804.0
2020-05-05,Gujarat,89632.0,83387.0,6245.0
2020-05-06,Gujarat,95191.0,88566.0,6625.0
2020-05-07,Gujarat,100553.0,93540.0,7013.0
2020-05-08,Gujarat,105386.0,97984.0,7403.0
2020-05-09,Gujarat,109650.0,101853.0,7797.0
2020-05-10,Gujarat,113493.0,105298.0,8195.0
2020-05-11,Gujarat,116470.0,107929.0,8541.0
2020-05-12,Gujarat,119536.0,110633.0,8903.0
2020-05-13,Gujarat,122297.0,113029.0,9268.0
2020-05-14,Gujarat,124708.0,115117.0,9591.0
2020-05-15,Gujarat,127859.0,117927.0,9932.0
2020-05-16,Gujarat,138407.0,127418.0,10989.0
2020-05-17,Gujarat,143600.0,132220.0,11380.0
2020-05-18,Gujarat,148824.0,137078.0,11746.0
2020-05-19,Gujarat,154674.0,142533.0,12141.0
2020-05-20,Gujarat,160772.0,148233.0,12539.0
2020-05-21,Gujarat,166152.0,153242.0,12910.0
2020-05-22,Gujarat,172562.0,159289.0,13273.0
2020-05-23,Gujarat,178068.0,164399.0,13669.0
2020-05-24,Gujarat,182868.0,168806.0,14056.0
2020-05-25,Gujarat,186361.0,171893.0,14468.0
2020-06-26,Gujarat,351179.0,321021.0,30158.0
2020-07-03,Gujarat,395873.0,361187.0,34686.0
2020-07-04,Gujarat,404354.0,368956.0,35398.0
2020-07-05,Gujarat,412124.0,376001.0,36123.0
2020-07-06,Gujarat,418464.0,381606.0,36858.0
2020-07-07,Gujarat,425830.0,388194.0,37636.0
2020-07-08,Gujarat,433864.0,395445.0,38419.0
2020-07-09,Gujarat,441692.0,402412.0,39280.0
2020-07-10,Gujarat,449349.0,409194.0,40155.0
2020-07-11,Gujarat,457066.0,416039.0,41027.0
2020-07-12,Gujarat,464646.0,422749.0,41897.0
2020-07-13,Gujarat,470265.0,427457.0,42808.0
2020-07-14,Gujarat,478367.0,434644.0,43723.0
2020-07-15,Gujarat,487707.0,443059.0,44648.0
2020-07-16,Gujarat,499170.0,453603.0,45567.0
2020-07-17,Gujarat,512000.0,465484.0,46516.0
2020-07-18,Gujarat,524297.0,476821.0,47476.0
2020-07-19,Gujarat,536122.0,487681.0,48441.0
2020-07-20,Gujarat,548989.0,499550.0,49439.0
2020-07-21,Gujarat,562682.0,512217.0,50465.0
2020-07-22,Gujarat,576706.0,525221.0,51485.0
2020-07-24,Gujarat,606718.0,553087.0,53631.0
2020-07-25,Gujarat,620662.0,565950.0,54712.0
2020-07-27,Gujarat,667844.0,610970.0,56874.0
2020-07-28,Gujarat,690092.0,632110.0,57982.0
2020-07-29,Gujarat,713006.0,653880.0,59126.0
2020-07-30,Gujarat,738073.0,677788.0,60285.0
2020-07-31,Gujarat,764777.0,703339.0,61438.0
2020-08-01,Gujarat,791080.0,728506.0,62574.0
2020-08-02,Gujarat,814335.0,750660.0,63675.0
2020-08-03,Gujarat,834104.0,769420.0,64684.0
2020-08-04,Gujarat,854839.0,789135.0,65704.0
2020-08-05,Gujarat,879213.0,812436.0,66777.0
2020-08-06,Gujarat,903782.0,835971.0,67811.0
2020-08-07,Gujarat,930373.0,861488.0,68885.0
2020-08-08,Gujarat,956645.0,886659.0,69986.0
2020-08-09,Gujarat,987630.0,916566.0,71064.0
2020-08-10,Gujarat,1017234.0,945114.0,72120.0
2020-08-11,Gujarat,1058881.0,985643.0,73238.0
2020-08-12,Gujarat,1109005.0,1034615.0,74390.0
2020-08-13,Gujarat,1159822.0,1084340.0,75482.0
2020-08-14,Gujarat,1211047.0,1134478.0,76569.0
2020-08-15,Gujarat,1262264.0,1184601.0,77663.0
2020-08-16,Gujarat,1312824.0,1234041.0,78783.0
2020-08-17,Gujarat,1358364.0,1278548.0,79816.0
2020-09-06,Gujarat,2780681.0,2676340.0,104341.0
2020-09-07,Gujarat,2853371.0,2747700.0,105671.0
2020-09-08,Gujarat,2925447.0,2818481.0,106966.0
2020-04-03,Haryana,1325.0,938.0,44.0
2020-04-07,Haryana,2520.0,1821.0,141.0
2020-04-08,Haryana,2650.0,1885.0,153.0
2020-04-09,Haryana,2964.0,2017.0,156.0
2020-04-10,Haryana,3527.0,2447.0,162.0
2020-04-11,Haryana,3663.0,2472.0,165.0
2020-04-12,Haryana,3903.0,2513.0,181.0
2020-04-13,Haryana,4489.0,2961.0,182.0
2020-04-14,Haryana,5210.0,3681.0,184.0
2020-04-15,Haryana,7388.0,5581.0,190.0
2020-04-16,Haryana,8064.0,6465.0,214.0
2020-04-17,Haryana,8884.0,7148.0,223.0
2020-04-18,Haryana,10454.0,8093.0,232.0
2020-04-19,Haryana,12687.0,10230.0,250.0
2020-04-20,Haryana,13894.0,11523.0,251.0
2020-04-21,Haryana,14562.0,12253.0,255.0
2020-04-22,Haryana,15561.0,13397.0,264.0
2020-04-23,Haryana,17582.0,15452.0,270.0
2020-04-24,Haryana,18845.0,16642.0,275.0
2020-04-25,Haryana,20270.0,17787.0,287.0
2020-04-26,Haryana,21467.0,19241.0,296.0
2020-04-27,Haryana,22993.0,20702.0,301.0
2020-04-28,Haryana,24826.0,22578.0,308.0
2020-04-29,Haryana,26148.0,24071.0,311.0
2020-04-30,Haryana,28202.0,25929.0,339.0
2020-05-01,Haryana,30191.0,27784.0,357.0
2020-05-02,Haryana,31200.0,28867.0,369.0
2020-05-03,Haryana,35278.0,32583.0,442.0
2020-05-04,Haryana,38183.0,34501.0,517.0
2020-05-05,Haryana,40982.0,36806.0,548.0
2020-05-06,Haryana,43279.0,38590.0,594.0
2020-05-07,Haryana,46495.0,41861.0,625.0
2020-05-08,Haryana,49746.0,43974.0,647.0
2020-05-09,Haryana,53282.0,48468.0,675.0
2020-05-10,Haryana,56983.0,51046.0,703.0
2020-05-11,Haryana,59735.0,53697.0,730.0
2020-05-12,Haryana,62377.0,56440.0,780.0
2020-05-13,Haryana,65785.0,59890.0,793.0
2020-05-14,Haryana,69191.0,63791.0,818.0
2020-05-15,Haryana,72326.0,66687.0,854.0
2020-05-16,Haryana,75097.0,69660.0,887.0
2020-05-17,Haryana,78029.0,72494.0,910.0
2020-05-18,Haryana,80698.0,75045.0,928.0
2020-05-19,Haryana,82544.0,77296.0,964.0
2020-05-20,Haryana,83944.0,78379.0,970.0
2020-05-21,Haryana,88138.0,82372.0,1031.0
2020-05-22,Haryana,91119.0,85317.0,1067.0
2020-05-23,Haryana,94035.0,88051.0,1131.0
2020-05-24,Haryana,97006.0,91138.0,1184.0
2020-05-25,Haryana,99987.0,94725.0,1213.0
2020-05-26,Haryana,102018.0,97350.0,1305.0
2020-05-27,Haryana,104747.0,99555.0,1381.0
2020-05-28,Haryana,108031.0,102260.0,1504.0
2020-05-29,Haryana,110940.0,105169.0,1721.0
2020-05-30,Haryana,114683.0,108385.0,1923.0
2020-05-31,Haryana,118138.0,11709.0,2091.0
2020-06-01,Haryana,121779.0,114792.0,2356.0
2020-06-02,Haryana,124564.0,117340.0,2652.0
2020-06-03,Haryana,127895.0,120393.0,2954.0
2020-06-04,Haryana,132575.0,124769.0,3281.0
2020-06-05,Haryana,137452.0,129027.0,3597.0
2020-06-06,Haryana,141688.0,132684.0,3952.0
2020-06-07,Haryana,145722.0,136555.0,4448.0
2020-06-08,Haryana,150220.0,140081.0,4854.0
2020-06-09,Haryana,153692.0,143513.0,5209.0
2020-06-10,Haryana,158470.0,147453.0,5438.0
2020-06-11,Haryana,162967.0,151060.0,5968.0
2020-06-12,Haryana,167501.0,155395.0,6334.0
2020-06-13,Haryana,171560.0,159333.0,6749.0
2020-06-14,Haryana,185722.0,172678.0,7208.0
2020-06-15,Haryana,189914.0,176741.0,7722.0
2020-06-16,Haryana,193421.0,180051.0,8272.0
2020-06-17,Haryana,197703.0,183395.0,8832.0
2020-06-18,Haryana,202808.0,187303.0,9218.0
2020-06-19,Haryana,207675.0,192082.0,9743.0
2020-06-20,Haryana,212430.0,196836.0,10223.0
2020-06-21,Haryana,217797.0,201984.0,10635.0
2020-06-22,Haryana,222948.0,206436.0,11025.0
2020-06-23,Haryana,226951.0,210998.0,11520.0
2020-06-24,Haryana,231673.0,214896.0,12010.0
2020-06-25,Haryana,236898.0,219064.0,12463.0
2020-06-26,Haryana,241941.0,223797.0,12884.0
2020-06-27,Haryana,247139.0,228275.0,13427.0
2020-06-28,Haryana,252356.0,233567.0,13829.0
2020-06-29,Haryana,260341.0,241356.0,14210.0
2020-06-30,Haryana,264203.0,244000.0,14548.0
2020-07-01,Haryana,269726.0,249453.0,14941.0
2020-07-02,Haryana,277031.0,256053.0,15509.0
2020-07-03,Haryana,288478.0,267194.0,16003.0
2020-07-04,Haryana,298094.0,275869.0,16548.0
2020-07-05,Haryana,307159.0,284570.0,17005.0
2020-07-06,Haryana,315853.0,292701.0,17504.0
2020-07-07,Haryana,323491.0,300195.0,17999.0
2020-07-08,Haryana,332504.0,308289.0,18690.0
2020-07-09,Haryana,342404.0,317159.0,19369.0
2020-07-10,Haryana,352343.0,326679.0,19934.0
2020-07-11,Haryana,363428.0,336790.0,20582.0
2020-07-12,Haryana,372621.0,345903.0,21240.0
2020-07-13,Haryana,381420.0,353885.0,21929.0
2020-07-14,Haryana,388760.0,360991.0,22628.0
2020-07-15,Haryana,400155.0,371350.0,23306.0
2020-07-16,Haryana,409852.0,380138.0,24002.0
2020-07-17,Haryana,424692.0,393627.0,24797.0
2020-07-18,Haryana,436535.0,404852.0,25547.0
2020-07-19,Haryana,447345.0,414438.0,26164.0
2020-07-20,Haryana,457310.0,424137.0,26858.0
2020-07-21,Haryana,467740.0,434300.0,27462.0
2020-07-22,Haryana,477412.0,443585.0,28186.0
2020-07-23,Haryana,490414.0,455864.0,28975.0
2020-07-24,Haryana,505220.0,469631.0,29755.0
2020-07-25,Haryana,536323.0,500579.0,30538.0
2020-07-26,Haryana,549463.0,512734.0,31332.0
2020-07-27,Haryana,559326.0,521416.0,32127.0
2020-07-28,Haryana,570219.0,531644.0,32876.0
2020-07-29,Haryana,582639.0,543201.0,33631.0
2020-07-30,Haryana,600893.0,560863.0,34254.0
2020-07-31,Haryana,612591.0,571751.0,34965.0
2020-08-01,Haryana,628806.0,587418.0,35758.0
2020-08-02,Haryana,646286.0,604056.0,36519.0
2020-08-03,Haryana,657949.0,615375.0,37173.0
2020-08-04,Haryana,671064.0,628013.0,37796.0
2020-08-05,Haryana,683500.0,639335.0,38548.0
2020-08-06,Haryana,697779.0,652600.0,39303.0
2020-08-07,Haryana,713061.0,667244.0,40054.0
2020-08-08,Haryana,730036.0,683237.0,40843.0
2020-08-09,Haryana,744080.0,696664.0,41635.0
2020-08-10,Haryana,753945.0,705790.0,42429.0
2020-08-11,Haryana,771769.0,722780.0,43227.0
2020-08-12,Haryana,786839.0,736914.0,44024.0
2020-08-13,Haryana,801784.0,751225.0,44817.0
2020-08-14,Haryana,817509.0,766184.0,45614.0
2020-08-15,Haryana,830477.0,778189.0,46410.0
2020-08-17,Haryana,854757.0,801232.0,48040.0
2020-08-18,Haryana,867458.0,812490.0,48936.0
2020-08-22,Haryana,944764.0,885193.0,53290.0
2020-08-23,Haryana,964297.0,903523.0,54386.0
2020-08-24,Haryana,983187.0,921303.0,55460.0
2020-08-25,Haryana,1001781.0,938914.0,56608.0
2020-08-26,Haryana,1025524.0,961297.0,58005.0
